BookID,BookTopicID,TopicID
4120,7745,546
4120,7746,92
4121,7747,10
4121,7748,103
4121,7749,321
4121,7750,92
4122,7751,361
4122,7752,92
4123,7753,10
4123,7754,543
4123,7755,92
4124,7756,10
4124,7757,420
4124,7758,92
4125,7759,10
4125,7760,539
4125,7761,92
4126,7762,10
4126,7763,42
4126,7764,257
4127,7765,10
4127,7766,384
4127,7767,92
4128,7768,10
4128,7769,459
4129,7770,10
4129,7771,459
4130,7772,10
4130,7773,459
4131,7774,10
4131,7775,459
4132,7776,10
4132,7777,459
4133,7778,10
4133,7779,459
4134,7780,369
4134,7781,479
4135,7782,92
4135,7783,547
4136,7784,42
4136,7785,301
4137,7786,63
4137,7787,482
4138,7788,482
4138,7789,42
4139,7790,408
4139,7791,479
4140,7792,42
4140,7793,10
4141,7794,547
4141,7795,226
4142,7796,479
4143,7797,10
4143,7798,80
4143,7799,393
4144,7800,42
4144,7801,369
4144,7802,545
4144,7803,548
4145,7804,257
4145,7805,42
4146,7806,80
4146,7807,10
4146,7808,
4147,7809,10
4147,7810,549
4148,7811,473
4148,7812,417
4149,7813,439
4149,7814,478
4150,7815,42
4151,7816,479
4152,7817,550
4152,7818,551
4152,7819,352
4153,7820,552
4154,7821,10
4155,7822,42
4156,7823,38
4156,7824,286
4156,7825,553
4157,7826,36
4157,7827,554
4158,7828,556
4159,7829,42
4159,7830,478
4161,7831,42
4162,7832,453
4162,7833,557
4163,7834,42
4163,7835,523
4164,7836,558
,7837,558
4167,7838,63
4167,7839,559
4167,7840,401
4167,7841,357
4168,7842,482
4168,7843,63
4168,7844,560
4169,7845,559
4169,7846,401
4169,7847,560
4170,7848,306
4171,7849,10
4171,7850,321
4172,7851,561
4172,7852,321
4173,7853,562
4173,7854,563
4174,7855,321
4174,7856,564
4175,7857,565
4175,7858,437
4176,7859,42
4176,7860,257
4177,7861,42
4177,7862,257
4177,7863,566
4178,7864,10
4178,7865,567
4179,7866,479
4180,7867,568
4181,7868,42
4182,7869,42
4182,7870,
3476,6276,408
3477,6277,409
3478,6278,390
3478,6279,21
3479,6280,7
3479,6281,103
3481,6283,15
3482,6284,21
3483,6285,363
3491,6286,10
3492,6287,410
3492,6288,
3495,6289,21
3495,6290,
3498,6291,329
3498,6292,316
3499,6293,10
3499,6294,321
3499,6295,411
3499,6296,92
3500,6297,10
3500,6298,92
3500,6299,10
3500,6300,92
3501,6301,10
3501,6302,92
3502,6303,412
3502,6304,413
3502,6305,92
3503,6306,412
3503,6307,413
3503,6308,92
3504,6309,142
3504,6310,103
3504,6311,414
3504,6312,92
3505,6313,142
3505,6314,103
3505,6315,414
3505,6316,92
3506,6317,363
3506,6318,10
3506,6319,92
3507,6320,363
3507,6321,10
3507,6322,92
3508,6323,63
3508,6324,415
3508,6325,92
3505,6326,257
3504,6327,257
3505,6328,257
3508,6329,63
3508,6330,415
3508,6331,92
3509,6332,63
3509,6333,415
3509,6334,92
3510,6335,401
3510,6336,321
3510,6337,411
3510,6338,92
3511,6339,401
3511,6340,321
3511,6341,92
3512,6342,416
3512,6343,417
3512,6344,92
3513,6345,416
3513,6346,417
3513,6347,257
3514,6348,418
3514,6349,257
3515,6350,418
3515,6351,257
3516,6352,419
3516,6353,369
3516,6354,92
3517,6355,369
3517,6356,103
3517,6357,419
3517,6358,92
3518,6359,321
3518,6360,411
3518,6361,80
3518,6362,92
3519,6363,321
3519,6364,411
3519,6365,80
3520,6366,321
3520,6367,411
3520,6368,80
3521,6369,410
3521,6370,92
3522,6371,10
3522,6372,134
3522,6373,92
3523,6374,420
3523,6375,92
3524,6376,420
3524,6377,92
3525,6378,421
3525,6379,92
3526,6380,421
3526,6381,92
3527,6382,421
3527,6383,92
3528,6384,370
3528,6385,422
3528,6386,257
3528,6387,10
3529,6388,10
3529,6389,423
3529,6390,92
3530,6391,10
3530,6392,424
3530,6393,425
3531,6394,10
3531,6395,424
3531,6396,425
3531,6397,92
3532,6398,10
3532,6399,361
3532,6400,92
3533,6401,10
3533,6402,401
3533,6403,92
3534,6404,321
3534,6405,384
3534,6406,92
3535,6407,42
3535,6408,10
3535,6409,92
3536,6410,10
3536,6411,
3537,6412,10
3538,6413,10
3539,6414,10
3540,6415,10
3541,6416,10
3541,6417,92
3542,6418,10
3542,6419,92
3543,6420,10
3543,6421,92
3544,6422,10
3544,6423,92
3545,6424,10
3545,6425,417
3545,6426,92
3546,6427,10
3546,6428,63
3546,6429,92
3547,6430,10
3547,6431,92
3547,6432,419
3547,6433,103
3548,6434,10
3548,6435,92
3549,6436,10
3549,6437,92
3550,6438,10
3550,6439,92
3551,6440,412
3551,6441,413
3551,6442,92
3551,6443,412
3551,6444,413
3551,6445,92
3552,6446,412
3552,6447,413
3552,6448,92
3553,6449,414
3553,6450,103
3553,6451,257
3554,6452,363
3554,6453,10
3554,6454,92
3554,6455,363
3554,6456,10
3554,6457,92
3555,6458,363
3555,6459,10
3555,6460,92
3556,6461,63
3556,6462,415
3556,6463,92
3557,6464,10
3558,6465,10
3559,6466,411
3559,6467,321
3559,6468,92
3560,6469,426
3560,6470,42
3560,6471,92
3561,6472,92
3562,6473,319
3562,6474,425
3562,6475,
3563,6476,361
3563,6477,92
3564,6478,361
3564,6479,92
3565,6480,401
3565,6481,357
3565,6482,92
3566,6483,401
3566,6484,357
3566,6485,92
3567,6486,321
3567,6487,384
3567,6488,92
3568,6489,42
3568,6490,10
3568,6491,257
3569,6492,10
3570,6493,10
3571,6494,10
3572,6495,410
3572,6496,427
3572,6497,92
3573,6498,10
3573,6499,134
3573,6500,428
3573,6501,92
3574,6502,420
3574,6503,352
3574,6504,92
3575,6505,420
3575,6506,352
3575,6507,92
3576,6508,429
3576,6509,421
3576,6510,92
3577,6511,429
3577,6512,421
3577,6513,92
3578,6514,430
3578,6515,92
3578,6516,10
3579,6517,10
3579,6518,423
3579,6519,92
3580,6520,10
3580,6521,423
3580,6522,63
3580,6523,92
3581,6524,425
3581,6525,10
3581,6526,92
3582,6527,431
3583,6528,431
3583,6529,92
3583,6530,431
3583,6531,92
3584,6532,431
3584,6533,92
3585,6534,416
3585,6535,417
3585,6536,92
3586,6537,416
3586,6538,417
3586,6539,92
3587,6540,418
3587,6541,257
3588,6542,419
3588,6543,92
3589,6544,419
3589,6545,92
3590,6546,321
3590,6547,411
3590,6548,80
3590,6549,92
3591,6550,321
3591,6551,411
3591,6552,80
3591,6553,92
3592,6554,321
3592,6555,411
3592,6556,80
3592,6557,92
3593,6558,10
3593,6559,92
3594,6560,10
3594,6561,92
3595,6562,10
3595,6563,92
3596,6564,10
3596,6565,92
3597,6566,412
3597,6567,413
3597,6568,92
3597,6569,412
3597,6570,413
3597,6571,92
3598,6572,412
3598,6573,413
3598,6574,92
3599,6575,414
3599,6576,432
3599,6577,257
3600,6578,414
3600,6579,432
3600,6580,257
3601,6581,418
3601,6582,257
3602,6583,363
3602,6584,10
3602,6585,92
3603,6586,363
3603,6587,10
3603,6588,92
3604,6589,431
3604,6590,92
3605,6591,431
3605,6592,92
3606,6593,431
3606,6594,92
3607,6595,416
3607,6596,417
3607,6597,92
3608,6598,416
3608,6599,417
3608,6600,92
3609,6601,63
3609,6602,415
3609,6603,92
3610,6604,433
3610,6605,92
3611,6606,433
3611,6607,92
3612,6608,321
3612,6609,411
3612,6610,80
3612,6611,92
3613,6612,321
3613,6613,411
3613,6614,80
3613,6615,92
3614,6616,321
3614,6617,411
3614,6618,80
3614,6619,92
3615,6620,321
3615,6621,411
3615,6622,80
3615,6623,92
3616,6624,321
3616,6625,411
3616,6626,80
3616,6627,92
3617,6628,401
3617,6629,357
3617,6630,92
3618,6631,434
3618,6632,410
3618,6633,92
3619,6634,434
3619,6635,92
3620,6636,10
3620,6637,134
3620,6638,428
3620,6639,92
3621,6640,10
3621,6641,134
3621,6642,428
3621,6643,92
3622,6644,420
3622,6645,352
3622,6646,92
3623,6647,420
3623,6648,352
3623,6649,92
3624,6650,429
3624,6651,421
3624,6652,92
3625,6653,429
3625,6654,421
3625,6655,92
3626,6656,361
3626,6657,92
3627,6658,10
3627,6659,430
3627,6660,435
3627,6661,92
3628,6662,10
3628,6663,423
3628,6664,92
3629,6665,10
3629,6666,423
3629,6667,92
3630,6668,10
3630,6669,425
3630,6670,424
3630,6671,92
3631,6672,10
3631,6673,425
3631,6674,424
3631,6675,92
3632,6676,42
3632,6677,10
3632,6678,257
3633,6679,42
3633,6680,10
3633,6681,257
3634,6682,384
3634,6683,92
3635,6684,10
3635,6685,92
3636,6686,10
3636,6687,92
3637,6688,10
3637,6689,92
3638,6690,10
3638,6691,92
3639,6692,10
3639,6693,92
3640,6694,10
3640,6695,92
3641,6696,10
3641,6697,92
3642,6698,10
3643,6699,10
3644,6700,10
3645,6701,10
3646,6702,10
3647,6703,10
3648,6704,10
