BookID,BooksReaderID,DateIssued,ReaderID,ReturnedDate,Type
1503,1099,2016-02-18 00:00:00.0,124,,copy
1504,1100,2016-02-18 00:00:00.0,124,,copy
3925,1101,2017-01-16 00:00:00.0,42,,copy
3993,1102,2018-08-10 00:00:00.0,113,,copy
3992,1103,2018-08-10 00:00:00.0,113,,copy
4009,1104,2018-09-10 00:00:00.0,127,,copy
4010,1105,2019-04-05 00:00:00.0,124,,copy
86,388,2000-11-22 00:00:00.0,54,,copy
1406,456,2001-07-25 00:00:00.0,69,,copy
3002,487,2001-08-20 00:00:00.0,73,,copy
3273,496,2001-11-26 00:00:00.0,63,,copy
3202,503,2001-12-14 00:00:00.0,79,,copy
3308,524,2002-03-22 00:00:00.0,81,,copy
3149,528,2002-03-29 00:00:00.0,83,,copy
1504,534,2002-05-14 00:00:00.0,83,,copy
3223,536,2002-05-14 00:00:00.0,8,,copy
3321,542,2002-05-27 00:00:00.0,73,,copy
3322,543,2002-05-27 00:00:00.0,73,,copy
3339,554,2002-07-11 00:00:00.0,43,,copy
3343,557,2002-07-23 00:00:00.0,11,,copy
3346,561,2002-08-23 00:00:00.0,83,,photocopy
3151,569,2002-10-07 00:00:00.0,83,,copy
839,570,2002-10-07 00:00:00.0,83,,copy
3228,571,2002-10-07 00:00:00.0,83,,copy
3233,572,2002-10-07 00:00:00.0,83,,copy
2461,574,2002-10-07 00:00:00.0,83,,copy
2797,575,2002-10-07 00:00:00.0,83,,copy
3362,576,2002-11-04 00:00:00.0,37,,copy
3361,577,2002-11-04 00:00:00.0,37,,copy
3360,578,2002-11-04 00:00:00.0,37,,copy
3348,579,2002-11-26 00:00:00.0,81,,copy
3156,596,2003-02-17 00:00:00.0,69,,copy
3394,597,2003-02-18 00:00:00.0,83,,copy
3393,598,2003-02-18 00:00:00.0,83,,copy
3392,599,2003-02-18 00:00:00.0,83,,copy
3393,601,2003-02-21 00:00:00.0,81,,photocopy
3303,602,2003-02-24 00:00:00.0,81,,copy
3366,603,2003-02-04 00:00:00.0,81,,copy
3365,604,2003-02-04 00:00:00.0,81,,copy
3367,605,2003-02-04 00:00:00.0,81,,copy
3394,607,2003-02-05 00:00:00.0,81,,photocopy
3317,615,2003-09-09 00:00:00.0,83,,copy
2091,616,2003-09-11 00:00:00.0,83,,copy
3097,617,2003-09-11 00:00:00.0,83,,copy
3317,626,2003-09-11 00:00:00.0,8,,copy
3431,635,2003-09-29 00:00:00.0,83,,copy
3457,640,2004-01-14 00:00:00.0,81,,photocopy
3108,647,2004-04-23 00:00:00.0,37,,copy
3466,648,2004-06-28 00:00:00.0,102,,copy
3465,649,2004-06-28 00:00:00.0,102,,copy
3468,650,2004-07-14 00:00:00.0,63,,copy
3332,653,2004-07-16 00:00:00.0,93,,copy
3469,654,2004-07-21 00:00:00.0,81,,copy
3167,655,2004-08-06 00:00:00.0,81,,copy
3344,656,2004-09-07 00:00:00.0,76,,copy
1507,657,2004-09-23 00:00:00.0,42,,copy
178,658,2005-01-21 00:00:00.0,42,,copy
3479,660,2006-06-01 00:00:00.0,22,,copy
468,661,,11,,
3492,662,2013-10-18 00:00:00.0,42,,copy
3167,663,2014-02-20 00:00:00.0,42,,copy
